Date,Open,High,Low,Close,Adj Close,Volume
2016-05-18,806.690002,811.679993,805.210022,809.820007,809.820007,1159145000
2016-05-19,809.599976,810.659973,800.059998,801.929993,801.929993,1356004600
2016-05-20,800.640015,807.770020,799.210022,805.150024,805.150024,1186530600
2016-05-23,805.849976,812.130005,805.849976,811.960022,811.960022,833666600
2016-05-24,810.599976,813.549988,806.349976,806.349976,806.349976,1272109700
2016-05-25,819.210022,819.210022,819.210022,819.210022,819.210022,0
2016-05-26,820.340027,821.219971,816.070007,820.859985,820.859985,1042141400
2016-05-27,820.340027,826.799988,818.929993,826.299988,826.299988,955104300
2016-05-30,827.359985,832.859985,826.820007,828.809998,828.809998,1023996900
2016-05-31,828.239990,828.679993,819.289978,820.010010,820.010010,1839526500
2016-06-01,821.250000,831.599976,820.859985,829.429993,829.429993,1138430500
2016-06-02,828.650024,833.369995,827.559998,827.559998,827.559998,1282770200
2016-06-03,830.570007,832.729980,827.760010,830.940002,830.940002,925260400
2016-06-06,833.080017,841.229980,832.359985,841.229980,841.229980,0
2016-06-07,844.250000,848.950012,844.030029,848.950012,848.950012,1547279900
2016-06-08,847.489990,849.849976,839.210022,844.789978,844.789978,1341812200
2016-06-09,844.030029,844.919983,834.929993,834.929993,834.929993,1425816100
2016-06-10,836.280029,837.570007,827.489990,827.489990,827.489990,868579600
2016-06-13,825.010010,825.700012,819.760010,819.760010,819.760010,690525200
2016-06-14,817.369995,825.190002,816.570007,823.039978,823.039978,813356400
2016-06-15,820.469971,821.270020,815.619995,820.159973,820.159973,1077163100
2016-06-16,821.260010,823.219971,817.559998,820.419983,820.419983,1257149700
2016-06-17,823.239990,825.750000,817.820007,824.580017,824.580017,1525759300
2016-06-20,828.200012,829.929993,822.229980,829.929993,829.929993,1161754500
2016-06-21,832.390015,835.479980,830.359985,832.789978,832.789978,1739850500
2016-06-22,832.330017,836.630005,832.330017,835.929993,835.929993,1690709000
2016-06-23,835.919983,836.559998,826.909973,831.000000,831.000000,1204739600
2016-06-24,831.929993,833.719971,807.880005,824.619995,824.619995,1627698600
2016-06-27,817.020020,825.919983,815.700012,822.989990,822.989990,1135248800
2016-06-28,823.010010,836.419983,822.929993,833.849976,833.849976,1707515000
2016-06-29,839.780029,855.679993,839.780029,855.679993,855.679993,1665632200
2016-06-30,860.609985,865.159973,857.890015,860.719971,860.719971,1664462200
2016-07-01,863.450012,865.070007,850.299988,850.520020,850.520020,1027009700
2016-07-11,862.890015,875.169983,861.909973,872.250000,872.250000,1897339000
2016-07-12,878.020020,883.280029,871.469971,877.169983,877.169983,1756471400
2016-07-13,880.520020,885.710022,875.770020,885.710022,885.710022,1656486400
2016-07-14,883.650024,884.409973,871.849976,872.219971,872.219971,1519476300
2016-07-15,873.890015,880.760010,873.080017,877.489990,877.489990,1333187900
2016-07-18,876.919983,881.440002,872.390015,880.570007,880.570007,1494216400
2016-07-19,881.909973,895.320007,881.719971,891.049988,891.049988,1742063400
2016-07-20,894.229980,905.849976,894.229980,905.849976,905.849976,1294847700
2016-07-21,906.710022,909.179993,898.859985,898.859985,898.859985,1568614000
2016-07-22,898.409973,898.489990,889.640015,894.630005,894.630005,1093471300
2016-07-25,895.669983,901.119995,894.780029,900.150024,900.150024,1027743600
2016-07-26,899.510010,903.760010,896.320007,902.200012,902.200012,1092925700
2016-07-27,907.429993,917.799988,907.429993,910.780029,910.780029,1659854500
2016-07-28,911.809998,914.000000,905.280029,913.710022,913.710022,0
2016-07-29,914.130005,921.169983,892.840027,892.840027,892.840027,1574356900
2016-08-01,908.950012,928.030029,908.780029,926.099976,926.099976,1699424900
2016-08-02,924.929993,929.280029,923.840027,926.909973,926.909973,1473025300
2016-08-03,925.469971,926.849976,916.000000,920.729980,920.729980,1327178100
2016-08-04,924.020020,927.349976,920.869995,924.789978,924.789978,1392481700
2016-08-05,926.349976,934.690002,926.010010,932.190002,932.190002,1772277300
2016-08-08,935.820007,940.770020,933.330017,940.770020,940.770020,1469375500
2016-08-09,941.000000,944.219971,933.390015,936.330017,936.330017,1723605600
2016-08-10,936.200012,938.690002,927.200012,931.190002,931.190002,1825266400
2016-08-11,934.739990,937.710022,923.960022,929.140015,929.140015,1909609900
2016-08-12,932.590027,935.349976,919.479980,921.520020,921.520020,1384407800
2016-08-15,924.739990,925.640015,907.530029,912.059998,912.059998,2357827800
2016-08-16,917.419983,925.099976,916.530029,922.919983,922.919983,1597775300
2016-08-18,926.919983,942.440002,926.400024,942.440002,942.440002,2141732700
2016-08-19,944.090027,944.609985,931.409973,931.409973,931.409973,1847772200
2016-08-22,933.880005,935.400024,927.359985,933.950012,933.950012,1357809500
2016-08-23,935.669983,936.559998,918.419983,932.239990,932.239990,2032053500
2016-08-24,929.640015,932.650024,925.460022,929.020020,929.020020,1597896300
2016-08-25,931.530029,941.309998,931.179993,941.309998,941.309998,1803067500
2016-08-26,941.299988,941.380005,933.299988,937.590027,937.590027,1592437900
2016-08-29,934.150024,934.260010,918.099976,923.989990,923.989990,1703121000
2016-08-30,923.440002,927.140015,917.789978,922.960022,922.960022,1909137000
2016-08-31,921.159973,929.700012,920.669983,924.960022,924.960022,2135413700
2016-09-01,920.549988,922.729980,912.549988,915.770020,915.770020,1712543200
2016-09-02,913.020020,920.909973,912.520020,919.340027,919.340027,1367854100
2016-09-05,925.650024,928.309998,918.989990,920.140015,920.140015,1637751100
2016-09-06,921.659973,926.200012,918.159973,926.200012,926.200012,1803317800
2016-09-07,928.739990,930.159973,922.229980,927.890015,927.890015,1629536500
2016-09-08,928.320007,928.369995,923.750000,924.859985,924.859985,1712152100
2016-09-09,920.909973,921.549988,906.479980,906.479980,906.479980,1685339200
2016-09-13,902.510010,904.159973,895.000000,895.479980,895.479980,2066885600
2016-09-14,888.659973,888.659973,879.590027,881.380005,881.380005,2789113600
2016-09-15,885.070007,908.669983,883.599976,907.429993,907.429993,2499552900
2016-09-16,912.849976,915.679993,904.140015,907.590027,907.590027,2539858300
2016-09-19,912.960022,922.520020,912.130005,919.210022,919.210022,1737926100
2016-09-20,919.580017,921.690002,913.940002,915.719971,915.719971,2025000600
2016-09-21,914.059998,923.479980,908.479980,921.340027,921.340027,2568999700
2016-09-22,931.340027,936.200012,928.010010,930.580017,930.580017,2368369200
2016-09-23,929.429993,933.369995,924.530029,933.369995,933.369995,2374657900
2016-09-26,929.909973,930.080017,921.109985,924.849976,924.849976,1965664500
2016-09-27,920.929993,940.640015,911.090027,940.640015,940.640015,2783537900
2016-09-28,933.369995,942.150024,931.070007,939.859985,939.859985,2790491800
2016-09-29,944.260010,948.739990,939.690002,939.690002,939.690002,3121011600
2016-09-30,934.760010,941.109985,922.200012,922.200012,922.200012,2882144600
2016-10-03,932.039978,943.820007,932.039978,943.820007,943.820007,2311943400
2016-10-04,946.770020,947.789978,942.780029,946.530029,946.530029,2466212900
2016-10-05,942.919983,943.770020,931.619995,935.609985,935.609985,2999946000
2016-10-06,937.580017,941.400024,930.229980,933.750000,933.750000,3156923700
2016-10-07,932.369995,933.229980,922.340027,924.820007,924.820007,2297493300
2016-10-10,923.270020,928.440002,917.659973,919.369995,919.369995,2000657000
2016-10-11,922.359985,924.710022,916.159973,924.640015,924.640015,2874499500
2016-10-12,920.190002,924.429993,917.210022,920.200012,920.200012,2850087400
2016-10-13,921.109985,924.609985,916.130005,917.270020,917.270020,2637109000
2016-10-14,916.849976,933.179993,914.809998,931.429993,931.429993,3184106700
2016-10-17,929.179993,935.640015,927.590027,933.250000,933.250000,2613198600
2016-10-18,936.869995,940.909973,936.409973,936.599976,936.599976,2951933500
2016-10-19,938.169983,939.280029,930.000000,931.270020,931.270020,3138973800
2016-10-20,931.400024,934.080017,928.640015,929.820007,929.820007,3218668600
2016-10-21,930.710022,932.179993,927.929993,930.460022,930.460022,2655144200
2016-10-24,932.030029,934.739990,929.929993,929.929993,929.929993,2590216400
2016-10-25,931.219971,932.849976,924.869995,924.869995,924.869995,1940792200
2016-10-26,922.320007,925.049988,920.789978,922.690002,922.690002,2090774000
2016-10-27,924.210022,927.950012,923.510010,927.530029,927.530029,2682831500
2016-10-28,926.940002,929.469971,925.190002,926.419983,926.419983,2546500200
2016-10-31,927.260010,930.169983,924.880005,927.099976,927.099976,2169781700
2016-11-01,929.169983,930.500000,925.570007,925.570007,925.570007,2319275200
2016-11-02,925.320007,927.559998,922.150024,924.820007,924.820007,2658844000
2016-11-03,922.409973,923.219971,907.340027,907.340027,907.340027,2767927100
2016-11-04,902.619995,913.460022,901.210022,913.460022,913.460022,2503023600
2016-11-07,917.419983,917.419983,917.419983,917.419983,917.419983,0
2016-11-08,934.849976,934.849976,934.849976,934.849976,934.849976,0
2016-11-09,921.450012,921.450012,921.450012,921.450012,921.450012,0
2016-11-10,926.219971,926.219971,926.219971,926.219971,926.219971,0
2016-11-11,908.659973,908.679993,878.309998,878.309998,878.309998,4080952100
2016-11-14,854.919983,854.919983,854.919983,854.919983,854.919983,0
2016-11-15,849.070007,849.070007,849.070007,849.070007,849.070007,0
2016-11-16,870.049988,870.049988,870.049988,870.049988,870.049988,0
2016-11-17,870.710022,870.710022,870.710022,870.710022,870.710022,0
2016-11-18,871.229980,871.570007,859.570007,867.559998,867.559998,2231076000
2016-11-21,862.039978,862.039978,862.039978,862.039978,862.039978,0
2016-11-22,870.909973,870.909973,870.909973,870.909973,870.909973,0
2016-11-23,873.219971,873.219971,873.219971,873.219971,873.219971,0
2016-11-24,864.960022,868.710022,849.979980,851.489990,851.489990,0
2016-11-25,848.840027,855.419983,848.729980,853.840027,853.840027,2566205900
2016-11-28,852.239990,852.239990,852.239990,852.239990,852.239990,0
2016-11-29,856.109985,856.109985,856.109985,856.109985,856.109985,0
2016-11-30,857.250000,857.250000,857.250000,857.250000,857.250000,0
2016-12-01,869.690002,869.690002,869.690002,869.690002,869.690002,0
2016-12-02,872.000000,881.469971,870.359985,880.570007,880.570007,2534792200
2016-12-05,885.179993,885.179993,885.179993,885.179993,885.179993,0
2016-12-06,884.280029,884.280029,884.280029,884.280029,884.280029,0
2016-12-07,881.289978,881.289978,881.289978,881.289978,881.289978,0
2016-12-08,889.669983,889.669983,889.669983,889.669983,889.669983,0
2016-12-09,888.109985,890.309998,885.299988,890.309998,890.309998,2082772600
2016-12-13,889.770020,889.770020,889.770020,889.770020,889.770020,0
2016-12-14,882.739990,882.739990,882.739990,882.739990,882.739990,0
2016-12-15,880.690002,880.690002,880.690002,880.690002,880.690002,0
2016-12-16,882.140015,882.609985,873.679993,873.679993,873.679993,2587551400
2016-12-19,865.059998,865.059998,865.059998,865.059998,865.059998,0
2016-12-20,858.489990,858.489990,858.489990,858.489990,858.489990,0
2016-12-21,847.130005,847.130005,847.130005,847.130005,847.130005,0
2016-12-22,833.429993,833.429993,833.429993,833.429993,833.429993,0
2016-12-23,831.770020,838.909973,828.500000,828.750000,828.750000,2313093100
2016-12-27,845.679993,845.679993,845.679993,845.679993,845.679993,0
2016-12-28,867.549988,867.549988,867.549988,867.549988,867.549988,0
2016-12-29,887.549988,887.549988,887.549988,887.549988,887.549988,0
2016-12-30,888.760010,894.849976,884.619995,884.619995,884.619995,2710761400
2017-01-02,null,null,null,null,null,null
2017-01-03,883.250000,883.250000,883.250000,883.250000,883.250000,0
2017-01-04,892.500000,892.500000,892.500000,892.500000,892.500000,0
2017-01-05,897.479980,897.479980,897.479980,897.479980,897.479980,0
2017-01-06,896.530029,902.260010,895.070007,900.099976,900.099976,1874017800
2017-01-09,892.130005,892.130005,892.130005,892.130005,892.130005,0
2017-01-10,892.599976,892.599976,892.599976,892.599976,892.599976,0
2017-01-11,888.809998,888.809998,888.809998,888.809998,888.809998,0
2017-01-12,885.219971,885.219971,885.219971,885.219971,885.219971,0
2017-01-13,886.809998,889.309998,882.520020,882.520020,882.520020,2606244300
2017-01-16,879.530029,879.530029,879.530029,879.530029,879.530029,0
2017-01-17,878.900024,878.900024,878.900024,878.900024,878.900024,0
2017-01-18,885.280029,885.280029,885.280029,885.280029,885.280029,0
2017-01-19,886.479980,886.479980,886.479980,886.479980,886.479980,0
2017-01-20,884.349976,884.869995,873.070007,875.510010,875.510010,2333203900
2017-01-23,875.859985,875.859985,875.859985,875.859985,875.859985,0
2017-01-24,884.169983,884.169983,884.169983,884.169983,884.169983,0
2017-01-25,884.309998,884.309998,884.309998,884.309998,884.309998,0
2017-01-26,889.219971,889.219971,889.219971,889.219971,889.219971,0
2017-01-27,886.010010,889.929993,883.760010,886.619995,886.619995,1807704500
2017-01-30,882.739990,882.739990,882.739990,882.739990,882.739990,0
2017-01-31,877.349976,877.349976,877.349976,877.349976,877.349976,0
2017-02-01,886.250000,886.250000,886.250000,886.250000,886.250000,0
2017-02-02,891.039978,891.039978,891.039978,891.039978,891.039978,0
2017-02-03,891.429993,893.299988,890.330017,893.299988,893.299988,2808213200
2017-02-06,899.479980,899.479980,899.479980,899.479980,899.479980,0
2017-02-07,896.640015,896.640015,896.640015,896.640015,896.640015,0
2017-02-08,893.890015,893.890015,893.890015,893.890015,893.890015,0
2017-02-09,894.450012,894.450012,894.450012,894.450012,894.450012,0
2017-02-10,896.169983,900.130005,893.890015,893.890015,893.890015,4039008700
2017-02-13,900.719971,900.719971,900.719971,900.719971,900.719971,0
2017-02-14,898.969971,899.409973,892.010010,893.719971,893.719971,3079731900
2017-02-15,null,null,null,null,null,null
2017-02-16,894.400024,894.400024,894.400024,894.400024,894.400024,0
2017-02-17,891.609985,892.380005,885.869995,887.400024,887.400024,3065179000
2017-02-20,888.200012,888.200012,888.200012,888.200012,888.200012,0
2017-02-21,886.340027,886.340027,886.340027,886.340027,886.340027,0
2017-02-22,891.780029,891.780029,891.780029,891.780029,891.780029,0
2017-02-23,893.109985,893.109985,893.109985,893.109985,893.109985,0
2017-02-24,892.679993,897.809998,892.150024,895.859985,895.859985,3010928500
2017-02-27,893.760010,893.760010,893.760010,893.760010,893.760010,0
2017-02-28,892.700012,892.700012,892.700012,892.700012,892.700012,0
2017-03-01,887.900024,887.900024,887.900024,887.900024,887.900024,0
2017-03-02,898.130005,898.130005,898.130005,898.130005,898.130005,0
2017-03-03,896.700012,899.059998,892.789978,894.119995,894.119995,4077922500
2017-03-06,898.380005,898.380005,898.380005,898.380005,898.380005,0
2017-03-07,896.619995,896.619995,896.619995,896.619995,896.619995,0
2017-03-08,893.969971,893.969971,893.969971,893.969971,893.969971,0
2017-03-09,896.299988,896.299988,896.299988,896.299988,896.299988,0
2017-03-10,899.440002,899.590027,888.719971,893.359985,893.359985,3781741200
2017-03-13,892.989990,896.289978,891.119995,896.289978,896.289978,2685425800
2017-03-14,897.940002,904.340027,896.989990,900.270020,900.270020,3474698300
2017-03-15,900.799988,903.059998,896.890015,898.429993,898.429993,3706682200
2017-03-16,905.840027,918.080017,905.099976,918.080017,918.080017,3968553100
2017-03-17,923.500000,927.590027,914.179993,922.900024,922.900024,3576649900
2017-03-20,925.900024,929.150024,916.219971,921.330017,921.330017,3721849200
2017-03-21,923.099976,925.450012,919.109985,922.369995,922.369995,2866209000
2017-03-22,914.750000,921.570007,910.299988,921.570007,921.570007,4730823600
2017-03-23,922.960022,930.010010,921.169983,926.400024,926.400024,4089170000
2017-03-24,926.869995,929.570007,922.419983,926.330017,926.330017,3306355300
2017-03-27,924.020020,925.349976,917.559998,919.750000,919.750000,2877942000
2017-03-29,922.659973,931.719971,922.659973,929.989990,929.989990,4385962100
2017-03-30,929.530029,929.530029,929.530029,929.530029,929.530029,0
2017-03-31,928.669983,931.770020,921.530029,921.530029,921.530029,3021766700
2017-04-03,925.349976,933.239990,924.700012,931.000000,931.000000,4518098800
2017-04-04,932.219971,942.349976,931.059998,940.869995,940.869995,2734961500
2017-04-05,944.929993,945.099976,937.539978,943.809998,943.809998,2593352300
2017-04-06,941.630005,944.960022,937.169983,944.960022,944.960022,2771452800
2017-04-07,943.390015,943.840027,936.859985,937.239990,937.239990,2510199300
2017-04-10,939.539978,941.890015,930.960022,934.479980,934.479980,2512093400
2017-04-11,935.390015,936.929993,929.090027,929.419983,929.419983,3428041700
2017-04-12,930.940002,933.820007,930.020020,933.559998,933.559998,2845168500
2017-04-13,937.090027,937.469971,925.900024,926.280029,926.280029,2788017300
2017-04-17,928.309998,930.039978,916.849976,916.849976,916.849976,2562214800
2017-04-18,921.919983,927.580017,921.719971,924.000000,924.000000,2500973100
2017-04-19,null,null,null,null,null,null
2017-04-20,924.840027,926.140015,921.659973,922.710022,922.710022,2296154800
2017-04-21,924.000000,938.179993,923.770020,938.179993,938.179993,3049445000
2017-04-25,944.809998,945.729980,935.539978,941.080017,941.080017,2401441900
2017-04-26,942.659973,950.750000,939.929993,950.750000,950.750000,2235636100
2017-04-27,946.159973,948.950012,943.070007,946.090027,946.090027,3068809300
2017-04-28,948.119995,949.799988,940.760010,940.760010,940.760010,2115611900
2017-05-02,945.419983,946.739990,940.789978,940.789978,940.789978,2252319600
2017-05-03,942.239990,943.070007,936.549988,936.549988,936.549988,2502116100
2017-05-04,938.739990,942.979980,937.320007,942.979980,942.979980,2626611900
2017-05-05,941.890015,948.570007,940.840027,945.969971,945.969971,3307480200
2017-05-08,949.969971,955.210022,947.030029,948.969971,948.969971,2935622500
2017-05-09,954.590027,958.250000,946.190002,946.830017,946.830017,1344600300
2017-05-10,947.059998,950.669983,937.609985,941.940002,941.940002,2393591300
2017-05-12,948.869995,951.919983,945.309998,946.729980,946.729980,2533651200
2017-05-15,950.390015,952.460022,944.400024,952.460022,952.460022,1830449800
2017-05-16,952.820007,953.489990,942.159973,942.159973,942.159973,2143740800
2017-05-17,945.799988,945.940002,933.619995,934.349976,934.349976,2146128200
2017-05-18,928.059998,941.450012,925.739990,941.450012,941.450012,1851675600
2017-05-19,940.969971,981.059998,936.859985,970.400024,970.400024,2239440800
2017-05-22,981.780029,989.030029,959.390015,960.840027,960.840027,2329309200
2017-05-23,966.169983,967.130005,951.030029,959.210022,959.210022,1586207000
2017-05-24,946.080017,953.239990,945.140015,953.239990,953.239990,1600451100
2017-05-26,955.729980,958.650024,952.099976,954.479980,954.479980,2531441300
2017-05-29,957.500000,957.900024,951.580017,953.820007,953.820007,1578899700
2017-05-30,950.909973,957.140015,949.510010,949.510010,949.510010,1877687200
2017-05-31,950.619995,957.700012,950.619995,957.700012,957.700012,3512779600
2017-06-01,null,null,null,null,null,null
2017-06-02,960.530029,961.440002,956.570007,961.409973,961.409973,2128308400
2017-06-05,962.780029,966.679993,959.960022,964.070007,964.070007,1263879300
2017-06-06,962.849976,965.289978,954.599976,956.210022,956.210022,1902848700
2017-06-07,958.500000,961.570007,957.010010,959.260010,959.260010,1186660800
2017-06-08,959.679993,961.119995,956.440002,956.440002,956.440002,1599573700
2017-06-09,955.520020,956.919983,949.140015,950.479980,950.479980,1411818300
2017-06-12,948.770020,959.159973,948.770020,953.630005,953.630005,1032322700
2017-06-13,954.510010,959.359985,954.239990,957.880005,957.880005,1652811100
2017-06-14,957.979980,974.179993,957.940002,974.179993,974.179993,1608576300
2017-06-15,970.000000,973.469971,968.650024,970.159973,970.159973,886982400
2017-06-16,968.119995,972.909973,958.469971,960.669983,960.669983,1746014800
2017-06-19,962.549988,964.150024,960.390015,963.869995,963.869995,1891820900
2017-06-20,965.799988,974.609985,964.030029,974.330017,974.330017,1983359700
2017-06-21,969.340027,978.630005,968.190002,978.630005,978.630005,1363022100
2017-06-22,981.770020,981.809998,974.690002,977.619995,977.619995,1518933500
2017-06-23,null,null,null,null,null,null
2017-06-26,null,null,null,null,null,null
2017-06-27,null,null,null,null,null,null
2017-06-28,null,null,null,null,null,null
2017-06-29,null,null,null,null,null,null
2017-06-30,null,null,null,null,null,null
2017-07-03,981.880005,997.510010,977.289978,997.510010,997.510010,1567927300
2017-07-04,991.580017,993.659973,986.479980,987.380005,987.380005,1453128600
2017-07-05,987.390015,988.320007,975.710022,979.460022,979.460022,1329650000
2017-07-06,977.630005,983.659973,977.530029,982.989990,982.989990,999482600
2017-07-07,980.549988,986.320007,975.979980,977.119995,977.119995,1057348000
2017-07-10,977.119995,978.890015,966.969971,967.289978,967.289978,699486500
2017-07-11,967.659973,969.500000,964.609985,966.630005,966.630005,945286000
2017-07-12,966.159973,978.580017,966.159973,976.179993,976.179993,800554600
2017-07-13,981.289978,981.909973,973.190002,978.179993,978.179993,1294978600
2017-07-14,977.549988,978.510010,971.830017,978.140015,978.140015,715125900
2017-07-17,977.940002,980.469971,976.559998,980.380005,980.380005,1431953500
2017-07-18,976.260010,977.650024,972.469971,976.010010,976.010010,1670346500
2017-07-19,975.979980,975.989990,969.820007,971.900024,971.900024,1181802000
2017-07-20,972.460022,976.820007,971.669983,976.320007,976.320007,1486698800
2017-07-21,976.150024,977.409973,961.979980,962.859985,962.859985,989964200
2017-07-24,961.510010,972.500000,960.539978,972.500000,972.500000,1602673100
2017-07-25,973.510010,976.409973,967.950012,976.409973,976.409973,1249327000
2017-07-26,975.489990,978.669983,968.909973,971.750000,971.750000,1983606800
2017-07-27,973.539978,974.780029,970.869995,971.950012,971.950012,1366376100
2017-07-28,972.719971,974.130005,968.739990,974.130005,974.130005,1364570700
2017-07-31,971.349976,976.900024,969.690002,974.080017,974.080017,1612123500
2017-08-01,977.250000,978.049988,966.750000,966.750000,966.750000,1417204100
2017-08-02,969.239990,972.030029,964.619995,972.030029,972.030029,1319845000
2017-08-03,970.590027,971.169983,962.210022,962.260010,962.260010,1221353700
2017-08-04,961.090027,964.390015,958.030029,959.450012,959.450012,1166176100
2017-08-07,960.309998,966.159973,954.770020,954.979980,954.979980,1194645800
2017-08-08,956.440002,967.700012,956.440002,967.700012,967.700012,1710380800
2017-08-09,968.460022,969.169983,962.859985,969.159973,969.159973,2070473000
2017-08-10,967.849976,967.849976,967.849976,967.849976,967.849976,0
2017-08-11,964.390015,964.559998,954.140015,955.960022,955.960022,2362411700
2017-08-14,959.630005,964.219971,959.260010,962.590027,962.590027,1618964900
2017-08-15,964.390015,970.299988,962.409973,967.900024,967.900024,1586428100
2017-08-16,969.789978,982.349976,968.130005,982.349976,982.349976,1900198600
2017-08-17,null,null,null,null,null,null
2017-08-18,979.250000,986.630005,976.869995,982.390015,982.390015,1907592500
2017-08-21,982.280029,983.760010,974.599976,975.820007,975.820007,1631225000
2017-08-22,976.219971,981.349976,976.219971,980.630005,980.630005,1726144500
2017-08-23,985.710022,988.109985,979.940002,988.109985,988.109985,1691328400
2017-08-24,988.130005,988.460022,979.119995,983.289978,983.289978,1748026700
2017-08-25,986.330017,988.890015,980.880005,987.880005,987.880005,1090607700
2017-08-28,985.099976,987.400024,981.919983,984.869995,984.869995,2997090600
2017-08-29,983.960022,984.419983,977.280029,982.750000,982.750000,2102057200
2017-08-30,982.809998,983.880005,976.570007,979.679993,979.679993,1802776800
2017-08-31,979.989990,981.250000,974.549988,977.330017,977.330017,2417626700
2017-09-01,null,null,null,null,null,null
2017-09-04,966.890015,966.890015,966.890015,966.890015,966.890015,0
2017-09-05,969.229980,971.150024,958.700012,971.150024,971.150024,2220953700
2017-09-06,965.929993,971.570007,964.710022,969.549988,969.549988,2031171600
2017-09-07,969.640015,972.140015,965.780029,970.859985,970.859985,1274286700
2017-09-08,969.039978,978.450012,967.510010,976.460022,976.460022,1419106300
2017-09-11,978.059998,980.719971,976.030029,977.500000,977.500000,1648925800
2017-09-12,978.859985,979.750000,976.479980,978.059998,978.059998,1547691200
2017-09-13,975.049988,979.390015,972.109985,973.309998,973.309998,1642547900
2017-09-14,974.320007,977.640015,972.710022,974.169983,974.169983,1638077200
2017-09-15,974.780029,979.739990,969.429993,976.690002,976.690002,2432712300
2017-09-18,977.380005,980.049988,972.520020,980.049988,980.049988,1466970000
2017-09-19,980.200012,982.820007,976.700012,982.820007,982.820007,1730383300
2017-09-20,983.039978,983.869995,978.919983,983.409973,983.409973,1773661100
2017-09-21,null,null,null,null,null,null
2017-09-22,983.070007,987.799988,976.969971,983.359985,983.359985,1708583300
2017-09-25,982.969971,984.179993,977.719971,980.619995,980.619995,1456033000
2017-09-26,981.229980,982.880005,974.859985,975.739990,975.739990,2782936000
2017-09-27,977.919983,978.030029,972.200012,975.510010,975.510010,2235060300
2017-09-28,974.890015,976.549988,969.159973,969.159973,969.159973,3221147000
2017-09-29,972.700012,984.130005,971.020020,979.440002,979.440002,2295125300
2017-10-02,983.710022,987.049988,982.760010,984.809998,984.809998,2213490300
2017-10-03,985.169983,994.849976,981.770020,989.799988,989.799988,2515904900
2017-10-04,993.059998,995.770020,991.500000,991.960022,991.960022,2394250800
2017-10-05,992.780029,992.780029,982.010010,982.849976,982.849976,2314568500
2017-10-06,987.960022,988.099976,981.190002,984.679993,984.679993,1687603300
2017-10-09,985.020020,988.700012,983.140015,985.950012,985.950012,1877550400
2017-10-10,986.760010,987.630005,980.510010,983.059998,983.059998,1566989700
2017-10-11,981.789978,982.880005,972.250000,976.950012,976.950012,1805172000
2017-10-12,977.869995,988.849976,977.159973,986.349976,986.349976,4163673900
2017-10-13,986.309998,991.900024,984.640015,986.880005,986.880005,3614309500
2017-10-16,987.859985,993.659973,987.500000,991.419983,991.419983,3976482400
2017-10-17,993.409973,994.039978,985.830017,991.640015,991.640015,2489460100
2017-10-18,993.640015,994.049988,981.450012,987.479980,987.479980,4209414600
2017-10-19,987.109985,987.340027,978.789978,979.919983,979.919983,4198126200
2017-10-20,983.099976,992.030029,981.690002,984.169983,984.169983,2302545500
2017-10-23,988.409973,992.789978,987.539978,987.909973,987.909973,2299565300
2017-10-24,989.239990,991.690002,984.150024,984.150024,984.150024,3183791600
2017-10-25,986.690002,995.940002,984.369995,995.940002,995.940002,2338953300
2017-10-26,994.109985,999.650024,990.909973,991.489990,991.489990,2401042700
2017-10-27,992.080017,996.750000,984.530029,985.169983,985.169983,2253867300
2017-10-30,988.969971,992.119995,984.719971,985.429993,985.429993,2446443600
2017-10-31,1000.799988,1000.849976,990.309998,992.219971,992.219971,1920703200
2017-11-01,995.090027,1000.289978,992.440002,1000.289978,1000.289978,2578096400
2017-11-02,1003.830017,1011.909973,1001.419983,1001.419983,1001.419983,2879685100
2017-11-03,1004.909973,1007.150024,993.090027,1005.549988,1005.549988,2030009100
2017-11-06,1007.219971,1007.219971,1007.219971,1007.219971,1007.219971,0
2017-11-07,1010.099976,1010.099976,1010.099976,1010.099976,1010.099976,0
2017-11-08,1008.419983,1008.419983,1008.419983,1008.419983,1008.419983,0
2017-11-09,1004.690002,1004.690002,1004.690002,1004.690002,1004.690002,0
2017-11-10,1005.159973,1007.940002,1000.080017,1001.140015,1001.140015,2390699300
2017-11-13,1000.950012,1000.950012,1000.950012,1000.950012,1000.950012,0
2017-11-14,993.190002,993.190002,993.190002,993.190002,993.190002,0
2017-11-15,991.400024,991.400024,991.400024,991.400024,991.400024,0
2017-11-16,1007.250000,1007.250000,1007.250000,1007.250000,1007.250000,0
2017-11-17,1010.969971,1021.020020,1010.270020,1011.000000,1011.000000,2244270000
2017-11-20,1010.960022,1010.960022,1010.960022,1010.960022,1010.960022,0
2017-11-21,1008.669983,1008.669983,1008.669983,1008.669983,1008.669983,0
2017-11-22,1016.239990,1016.239990,1016.239990,1016.239990,1016.239990,0
2017-11-23,1015.909973,1015.909973,1015.909973,1015.909973,1015.909973,0
2017-11-24,1016.270020,1020.609985,1009.179993,1018.710022,1018.710022,1947153600
2017-11-27,1019.659973,1019.659973,1019.659973,1019.659973,1019.659973,0
2017-11-28,1024.689941,1024.689941,1024.689941,1024.689941,1024.689941,0
2017-11-29,1019.219971,1019.219971,1019.219971,1019.219971,1019.219971,0
2017-11-30,1017.099976,1018.330017,992.159973,992.159973,992.159973,5402877000
2017-12-01,1017.099976,1018.330017,992.159973,992.159973,992.159973,0
